FIPS,GDP_ALL,OBJECTID
16033,49854000,1418
17043,94831129000,1419
47101,308060000,1420
48385,80470000,1421
48399,358448000,1422
55085,1819502000,1423
40131,3329194000,1424
48093,461767000,1425
36019,4013968000,1426
31051,280046000,1427
41025,305330000,1428
47087,203545000,1429
28023,304562000,1430
48485,6143693000,1431
48489,517813000,1432
50025,2434474000,1433
21075,213498000,1434
21083,1237223000,1435
26027,1207626000,1436
30067,621814000,1437
30095,684400000,1438
36073,1444559000,1439
48049,1548092000,1440
48069,696546000,1441
13273,291361000,1442
45081,455384000,1443
46005,977444000,1444
46011,2371068000,1445
29021,5462528000,1446
29035,141681000,1447
26037,2315703000,1448
26051,548168000,1449
40001,461759000,1450
40005,338092000,1451
40033,164412000,1452
8053,53279000,1453
12031,69095314000,1454
12119,3131534000,1455
13073,4063728000,1456
55105,7947464000,1457
55119,926748000,1458
41011,2657358000,1459
51079,453067000,1460
32013,1342319000,1461
27095,893026000,1462
27101,622027000,1463
27109,11777196000,1464
27125,152997000,1465
54049,2273190000,1466
54073,548053000,1467
55067,821654000,1468
55073,9002074000,1469
17137,1709896000,1470
42121,2066900000,1471
44001,1857433000,1472
48107,258311000,1473
39099,9945431000,1474
39103,7467504000,1475
32009,43865000,1476
41027,1361929000,1477
41049,1538479000,1478
48507,632933000,1479
49009,197880000,1480
49021,1987863000,1481
56041,952576000,1482
51011,309959000,1483
51025,885130000,1484
21045,363495000,1485
21113,2067688000,1486
21141,1189436000,1487
41059,3709441000,1488
40017,4378212000,1489
56045,319777000,1490
23019,6967500000,1491
51043,511300000,1492
48251,5987543000,1493
51135,596021000,1494
22095,3713397000,1495
22125,987329000,1496
26061,1213017000,1497
48231,4170600000,1498
48279,783799000,1499
4003,5220287000,1500
29081,290502000,1501
31023,319584000,1502
37189,2380108000,1503
38007,191343000,1504
42013,6408951000,1505
42117,2062358000,1506
26065,17700746000,1507
29167,857586000,1508
19191,1075239000,1509
29085,156403000,1510
40035,507698000,1511
49027,899916000,1512
50009,157584000,1513
47139,326598000,1514
47153,309493000,1515
48497,3162340000,1516
13223,2804569000,1517
55127,4629338000,1518
56001,1661820000,1519
56005,6106919000,1520
21201,29101000,1521
20023,139878000,1522
47169,219505000,1523
50019,1108982000,1524
48413,154708000,1525
46059,168255000,1526
46063,69909000,1527
46077,312728000,1528
46087,274331000,1529
46089,107048000,1530
56015,565257000,1531
47177,1517045000,1532
48017,420462000,1533
48131,377576000,1534
48143,1661445000,1535
42011,21090268000,1536
42019,10848890000,1537
42105,1143646000,1538
42115,3852120000,1539
51049,174307000,1540
26017,3773205000,1541
48163,1214753000,1542
48165,2079016000,1543
48179,1128296000,1544
28047,9132554000,1545
48285,1245108000,1546
48303,14441381000,1547
2060,155290000,1548
2068,286407000,1549
2188,674572000,1550
2230,113667000,1551
2275,95995000,1552
30019,90860000,1553
39025,8747966000,1554
39053,2356992000,1555
39067,1592524000,1556
31153,8163760000,1557
2013,242978000,1558
40093,308259000,1559
40103,705619000,1560
40053,346530000,1561
31081,633614000,1562
31109,19762399000,1563
31119,2513775000,1564
1057,386218000,1565
1111,508639000,1566
5021,373390000,1567
5023,725464000,1568
5037,499891000,1569
27071,602487000,1570
19197,783362000,1571
20013,573949000,1572
40107,247292000,1573
31053,2077022000,1574
31123,646164000,1575
21041,2066254000,1576
39135,1213301000,1577
39119,3960700000,1578
5051,3500689000,1579
31095,464786000,1580
29173,441444000,1581
40021,1295400000,1582
36079,3812075000,1583
36097,574435000,1584
29011,364179000,1585
39127,785848000,1586
20045,5160518000,1587
20051,1680747000,1588
20055,2281359000,1589
29177,557002000,1590
28153,630902000,1591
28159,557555000,1592
28161,312508000,1593
20173,33139047000,1594
20177,10717922000,1595
20185,193664000,1596
29017,217902000,1597
29047,12262116000,1598
20059,989259000,1599
39163,303052000,1600
29105,1325125000,1601
29109,921206000,1602
31137,859568000,1603
33003,2423071000,1604
39009,2289056000,1605
19181,1272818000,1606
19185,267410000,1607
19187,2243543000,1608
21207,669735000,1609
38065,255952000,1610
6111,54760484000,1611
8009,148382000,1612
8011,167220000,1613
8017,159129000,1614
29125,191592000,1615
31133,121762000,1616
20175,1330787000,1617
22023,1337786000,1618
22041,560959000,1619
22051,24953454000,1620
22075,3350476000,1621
39171,1907892000,1622
20017,128345000,1623
20183,185249000,1624
20189,298920000,1625
20037,1743188000,1626
20027,330262000,1627
20031,883851000,1628
29223,240161000,1629
29510,31671109000,1630
21021,1313757000,1631
36107,1898922000,1632
20159,531601000,1633
20169,3123243000,1634
21137,418385000,1635
39147,2095791000,1636
39153,31279285000,1637
40037,2062091000,1638
34037,5110096000,1639
32023,1779250000,1640
32510,3859340000,1641
40039,1578509000,1642
40043,352722000,1643
39131,1256041000,1644
29077,17183156000,1645
28115,1005093000,1646
28129,431317000,1647
31177,1225042000,1648
20125,1958526000,1649
20209,11667815000,1650
21001,401765000,1651
21077,358481000,1652
23021,639844000,1653
24009,4886487000,1654
6103,2562777000,1655
40009,1065135000,1656
40019,2690907000,1657
31041,744728000,1658
38089,2838816000,1659
26131,148010000,1660
38061,1291786000,1661
29001,881203000,1662
40069,384260000,1663
46097,119069000,1664
21171,306552000,1665
26075,6498141000,1666
26079,573726000,1667
26095,176377000,1668
26133,808831000,1669
26143,686303000,1670
39007,3308143000,1671
36121,1873403000,1672
37121,561509000,1673
37141,1417491000,1674
39073,693692000,1675
39077,2401844000,1676
46099,19912697000,1677
54015,125168000,1678
26119,326902000,1679
21103,354326000,1680
36033,2134531000,1681
36051,2405449000,1682
31055,49395480000,1683
40047,2771301000,1684
13047,1667442000,1685
20131,503320000,1686
20141,202626000,1687
31047,1537322000,1688
47039,363419000,1689
55025,45892467000,1690
39129,1759572000,1691
39019,1560158000,1692
35003,90914000,1693
35021,61597000,1694
35037,344562000,1695
20193,598212000,1696
21013,801535000,1697
39097,1925355000,1698
28067,2800132000,1699
21173,1029763000,1700
29119,674817000,1701
31161,263200000,1702
55039,5552333000,1703
55059,7393930000,1704
39151,18211747000,1705
40031,5198449000,1706
28071,2199223000,1707
28085,1228026000,1708
39083,2319922000,1709
39091,2139763000,1710
29061,225805000,1711
29067,248884000,1712
40121,1895366000,1713
40127,241151000,1714
46125,406536000,1715
21199,2344717000,1716
26149,2154242000,1717
39157,3955153000,1718
26153,337249000,1719
26155,1788749000,1720
27081,403056000,1721
39117,688225000,1722
27033,741340000,1723
27043,647252000,1724
39143,3097255000,1725
46107,153491000,1726
48365,2071022000,1727
53013,396961000,1728
39165,11689474000,1729
39133,6419459000,1730
39013,5319382000,1731
31065,245912000,1732
31071,80439000,1733
31089,730697000,1734
39107,2446751000,1735
39121,683502000,1736
21227,6438791000,1737
53029,3344773000,1738
53035,13983229000,1739
53041,3768569000,1740
55015,1662034000,1741
55021,3073673000,1742
39017,22773998000,1743
35047,728161000,1744
35057,440942000,1745
33013,10427134000,1746
39155,7610139000,1747
28133,710687000,1748
22003,753824000,1749
22021,222566000,1750
18059,3173416000,1751
20021,831065000,1752
27141,3638597000,1753
27147,2522694000,1754
27151,571175000,1755
35061,1608547000,1756
21213,954726000,1757
13235,310660000,1758
13249,121235000,1759
20147,458186000,1760
20151,643886000,1761
20153,142430000,1762
17019,11718749000,1763
47131,1195099000,1764
13065,282436000,1765
13161,469071000,1766
21111,56433773000,1767
19171,706578000,1768
12099,87097108000,1769
12067,162912000,1770
22121,2240809000,1771
1053,1353040000,1772
1067,464128000,1773
21129,141221000,1774
19077,507335000,1775
19081,840098000,1776
19089,504871000,1777
13011,433822000,1778
27131,2990828000,1779
27135,1378784000,1780
42079,16906949000,1781
45011,559710000,1782
47181,376690000,1783
48009,319221000,1784
50003,1799219000,1785
19167,2552284000,1786
13207,1712622000,1787
18173,2387961000,1788
17179,6551303000,1789
13057,7594830000,1790
17057,1112548000,1791
13085,888409000,1792
8115,100288000,1793
13225,988157000,1794
5089,613197000,1795
19173,276847000,1796
48417,272831000,1797
48421,362708000,1798
48431,247515000,1799
48435,308181000,1800
42047,1741705000,1801
13253,360152000,1802
13277,2172856000,1803
48369,1002924000,1804
48381,3982943000,1805
17041,1225611000,1806
5113,548626000,1807
26125,107555467000,1808
21169,204841000,1809
48487,835922000,1810
48493,1070076000,1811
42075,6278654000,1812
24510,54158824000,1813
25019,2430249000,1814
36095,1228127000,1815
19095,1188320000,1816
19099,1251436000,1817
13015,5107234000,1818
47075,807097000,1819
17051,652069000,1820
5055,1482737000,1821
8014,7551160000,1822
5065,313527000,1823
5071,683240000,1824
19101,760789000,1825
19105,696553000,1826
19109,1038766000,1827
12019,5590481000,1828
12049,1080609000,1829
19057,2383346000,1830
20061,2900749000,1831
42123,1900068000,1832
13095,5067609000,1833
27083,1733822000,1834
19161,562925000,1835
13049,224024000,1836
42119,1926466000,1837
13177,783596000,1838
36099,1718070000,1839
33001,3049585000,1840
8099,644833000,1841
45037,645129000,1842
29055,719237000,1843
26001,258502000,1844
13167,162374000,1845
27093,935499000,1846
27099,1983562000,1847
21145,4680214000,1848
26039,488916000,1849
26045,5482552000,1850
8041,37956933000,1851
19137,473076000,1852
13043,298972000,1853
18069,1521034000,1854
18073,1615972000,1855
37087,2073281000,1856
37155,4024095000,1857
38105,5221120000,1858
48139,6495894000,1859
48403,288533000,1860
48481,1980678000,1861
41001,687321000,1862
41045,1449714000,1863
42063,4456048000,1864
45053,1136416000,1865
18029,1973344000,1866
18131,663483000,1867
18139,677395000,1868
8047,623633000,1869
8089,730016000,1870
19047,913530000,1871
40061,349163000,1872
29137,221667000,1873
31169,412517000,1874
47161,862633000,1875
17023,612255000,1876
19043,931912000,1877
19053,238753000,1878
20171,371429000,1879
19133,357082000,1880
26019,496516000,1881
26035,1082096000,1882
20071,154015000,1883
20123,470146000,1884
42065,1763063000,1885
44003,9655150000,1886
17061,358955000,1887
18105,7142613000,1888
18117,708981000,1889
18137,1180156000,1890
5083,517413000,1891
40081,808457000,1892
19071,341492000,1893
19023,507135000,1894
19029,704448000,1895
8103,565488000,1896
8109,260329000,1897
5031,4921447000,1898
26009,612373000,1899
27117,795034000,1900
27121,601303000,1901
27041,2094394000,1902
19115,689257000,1903
19125,2124378000,1904
13187,829975000,1905
17009,542870000,1906
8119,1050138000,1907
12001,14966995000,1908
9015,5382613000,1909
12027,1068651000,1910
5123,796173000,1911
26011,488522000,1912
18043,3093030000,1913
21215,251219000,1914
21221,284276000,1915
22059,503371000,1916
22073,7461269000,1917
22083,632865000,1918
22087,2714041000,1919
40071,1826637000,1920
9003,89373559000,1921
5141,465595000,1922
26117,1693248000,1923
26121,6464210000,1924
49055,122356000,1925
42081,6423825000,1926
19061,6552956000,1927
19067,897222000,1928
19139,2738698000,1929
19143,452409000,1930
19153,43359753000,1931
19157,1167674000,1932
26101,828929000,1933
19005,632494000,1934
19013,8122641000,1935
19019,843470000,1936
20139,339325000,1937
42069,10820206000,1938
40115,1112057000,1939
27045,772883000,1940
27123,44662954000,1941
13099,626645000,1942
16053,1274041000,1943
54061,7118132000,1944
42007,8112650000,1945
48353,1040513000,1946
48357,1018709000,1947
48367,4193222000,1948
54069,4017785000,1949
28037,184268000,1950
28041,170494000,1951
48221,2404431000,1952
48227,6097672000,1953
38087,42758000,1954
13089,43175212000,1955
12061,6829885000,1956
13285,3815070000,1957
17085,900343000,1958
17089,26953126000,1959
45039,1097421000,1960
13115,4565745000,1961
42021,5236240000,1962
18141,14822018000,1963
18149,476033000,1964
13125,40991000,1965
13255,2310128000,1966
13259,152215000,1967
8081,1089678000,1968
27001,530218000,1969
42037,2650199000,1970
17069,94393000,1971
17151,73302000,1972
26077,14831049000,1973
42107,5530794000,1974
17071,197650000,1975
30037,31059000,1976
30051,199337000,1977
27005,1555059000,1978
38023,145502000,1979
51173,1216344000,1980
1077,2845784000,1981
1083,3782638000,1982
13067,56053497000,1983
13081,1017916000,1984
37097,9019849000,1985
37169,1172206000,1986
51510,15782078000,1987
51013,36838621000,1988
13165,187644000,1989
26073,2553733000,1990
18005,7045710000,1991
18015,691650000,1992
16071,134992000,1993
17167,12256162000,1994
18163,11738324000,1995
18165,866221000,1996
18169,1270907000,1997
54055,1813745000,1998
13299,1681932000,1999
26093,7321963000,2000
17203,1258780000,2001
8085,1717958000,2002
12021,19069461000,2003
12051,1320213000,2004
17147,557519000,2005
48097,2890038000,2006
48113,270519384000,2007
13307,70178000,2008
17141,2960444000,2009
17157,1647208000,2010
47109,644933000,2011
47113,6233689000,2012
48445,628615000,2013
48483,521752000,2014
53039,1441372000,2015
54035,1029007000,2016
48127,3141959000,2017
27133,756361000,2018
54101,165305000,2019
55005,2310154000,2020
17165,924169000,2021
18001,1824887000,2022
1125,10904237000,2023
4017,3478895000,2024
56019,368581000,2025
55089,5638215000,2026
39001,787237000,2027
28091,909165000,2028
51045,109569000,2029
17081,2127535000,2030
13035,718980000,2031
27019,5467281000,2032
27029,320092000,2033
39169,6407572000,2034
42001,4071123000,2035
28095,1061298000,2036
47133,597117000,2037
49041,1067716000,2038
26043,1441365000,2039
26057,1461150000,2040
26067,1693731000,2041
36069,6368094000,2042
28105,1837509000,2043
31039,883687000,2044
13193,519932000,2045
16001,29854105000,2046
26087,2402616000,2047
26091,3104791000,2048
21127,374330000,2049
13293,782807000,2050
17133,1008411000,2051
47043,2057979000,2052
54097,762510000,2053
45023,1334497000,2054
50007,11805010000,2055
31113,36835000,2056
42009,1702300000,2057
18079,766731000,2058
17181,486156000,2059
17191,539383000,2060
17195,2400145000,2061
42053,261238000,2062
48149,1594814000,2063
48155,52048000,2064
48183,8098085000,2065
50011,2111211000,2066
26005,4640469000,2067
18093,1432048000,2068
5047,450925000,2069
13055,688228000,2070
5137,256725000,2071
8061,81498000,2072
8075,1226120000,2073
48189,1409841000,2074
40007,379471000,2075
13321,445667000,2076
17109,1262588000,2077
17113,15348042000,2078
26025,6642964000,2079
13101,46968000,2080
17099,6256688000,2081
17103,1789172000,2082
17105,2027843000,2083
51197,1861446000,2084
37179,7450769000,2085
17123,421786000,2086
13109,429267000,2087
48397,3450776000,2088
18155,232988000,2089
37025,7972208000,2090
37035,9586131000,2091
13211,842740000,2092
40105,194969000,2093
40111,923698000,2094
26031,710957000,2095
54089,226209000,2096
51115,246453000,2097
51169,533158000,2098
17083,592945000,2099
39071,1261342000,2100
39079,1085877000,2101
48267,151964000,2102
28117,639432000,2103
28125,115686000,2104
29135,411633000,2105
48271,127247000,2106
51650,7335849000,2107
37143,305905000,2108
29221,412396000,2109
39069,1328234000,2110
29075,271841000,2111
29079,399982000,2112
29165,7342100000,2113
17111,11748970000,2114
30107,101428000,2115
46047,269504000,2116
37191,5131317000,2117
38001,185943000,2118
29225,768591000,2119
36085,18205729000,2120
28059,7646710000,2121
29093,440015000,2122
56037,3920702000,2123
54079,2904671000,2124
39089,6727228000,2125
45085,4594623000,2126
46007,97268000,2127
18089,25357837000,2128
18107,1722725000,2129
18161,154494000,2130
19021,1326838000,2131
36117,4369338000,2132
48177,2898272000,2133
48191,82968000,2134
48219,1771883000,2135
12005,9017351000,2136
48257,3675233000,2137
31021,356968000,2138
36011,3119282000,2139
31141,2623941000,2140
31145,555278000,2141
31149,95607000,2142
48247,203146000,2143
48021,2345261000,2144
29111,256920000,2145
53001,996677000,2146
53063,29693545000,2147
40153,1115441000,2148
17139,832294000,2149
55091,285285000,2150
37033,393155000,2151
37185,334795000,2152
37187,287654000,2153
33005,3996014000,2154
35001,39110414000,2155
28107,1188565000,2156
36027,14615929000,2157
17193,614648000,2158
18047,586901000,2159
2185,6191232000,2160
5111,678759000,2161
38015,5869500000,2162
29025,240663000,2163
29091,1349512000,2164
20191,840156000,2165
21039,160681000,2166
48197,183651000,2167
31067,1054726000,2168
31077,96695000,2169
46065,1303133000,2170
54051,2602797000,2171
31097,193042000,2172
20145,318747000,2173
26123,1567460000,2174
31127,791484000,2175
37109,3156153000,2176
37197,983369000,2177
31083,216636000,2178
31093,241102000,2179
55071,4310968000,2180
42113,480217000,2181
48209,7382133000,2182
48233,6556209000,2183
48307,374975000,2184
31173,434462000,2185
31175,310418000,2186
35006,701309000,2187
35009,3219815000,2188
31131,1359378000,2189
31139,360479000,2190
48123,3454046000,2191
48125,115336000,2192
13005,396593000,2193
13045,4726475000,2194
21163,504588000,2195
21191,288653000,2196
39051,2177981000,2197
30065,372576000,2198
35013,7830931000,2199
55083,1084212000,2200
48077,248401000,2201
48081,105679000,2202
40099,575330000,2203
13087,988042000,2204
27155,209861000,2205
27159,583339000,2206
27169,2583966000,2207
36049,1129728000,2208
39059,2844818000,2209
5027,971769000,2210
48087,89381000,2211
48235,1012229000,2212
48243,86373000,2213
48249,1817846000,2214
29181,245311000,2215
31013,682889000,2216
48281,508114000,2217
48291,2188828000,2218
41009,1477770000,2219
28065,190379000,2220
28069,403223000,2221
29107,901739000,2222
13061,103159000,2223
28039,469399000,2224
37081,36784845000,2225
37119,118020851000,2226
37171,2708938000,2227
28005,250364000,2228
28113,1211443000,2229
17025,619491000,2230
55049,1192726000,2231
48253,470727000,2232
51550,10674172000,2233
46129,234324000,2234
51065,899748000,2235
28063,118776000,2236
28127,583688000,2237
17049,2303587000,2238
1007,467477000,2239
30097,242000000,2240
1019,598746000,2241
28015,138244000,2242
55031,2294873000,2243
1085,445003000,2244
55101,9128301000,2245
28135,308933000,2246
28145,1162648000,2247
55129,626839000,2248
46051,599494000,2249
41057,1289947000,2250
46045,229939000,2251
20081,373786000,2252
20093,229029000,2253
46043,244819000,2254
29053,493421000,2255
30103,121711000,2256
35028,2504799000,2257
28019,697949000,2258
37181,1353241000,2259
28073,1687001000,2260
46057,236664000,2261
55135,2191820000,2262
28025,561473000,2263
48085,69296699000,2264
48095,127139000,2265
48111,776866000,2266
48115,696374000,2267
36021,2567457000,2268
30109,40378000,2269
29131,740720000,2270
28155,197516000,2271
29039,298977000,2272
48047,310787000,2273
48105,665897000,2274
28031,614933000,2275
28035,3745889000,2276
5125,2483841000,2277
21143,229878000,2278
39081,4701512000,2279
37005,384143000,2280
34039,40602111000,2281
29051,5298445000,2282
21219,332567000,2283
22049,522347000,2284
6049,473141000,2285
6087,16467676000,2286
17033,1660377000,2287
40119,3475815000,2288
29147,797396000,2289
29151,454463000,2290
46091,274987000,2291
35027,721217000,2292
35053,549143000,2293
39031,1433558000,2294
39033,1424072000,2295
21073,3245525000,2296
28099,1091724000,2297
28147,303332000,2298
40123,2048700000,2299
27059,1196144000,2300
37041,689741000,2301
39037,2206417000,2302
26105,1118349000,2303
48439,119834428000,2304
16055,6697757000,2305
39057,10174922000,2306
39065,1018319000,2307
29185,179508000,2308
21047,6057791000,2309
21081,541840000,2310
46103,5719141000,2311
37061,2020397000,2312
1045,2997937000,2313
31159,789264000,2314
31165,71179000,2315
31111,2435996000,2316
31115,39936000,2317
56011,317427000,2318
56017,255439000,2319
56023,818437000,2320
56027,139152000,2321
12063,1613180000,2322
27055,634119000,2323
1105,235527000,2324
2122,3028921000,2325
25023,29375318000,2326
46061,157814000,2327
47095,157935000,2328
47099,1162051000,2329
56007,1253274000,2330
55093,1259350000,2331
55097,4412036000,2332
38039,155309000,2333
46115,359115000,2334
18049,736400000,2335
18057,19470291000,2336
18077,1586741000,2337
18127,7641892000,2338
38029,159508000,2339
38057,1015911000,2340
12101,13467243000,2341
47179,6113551000,2342
20163,239671000,2343
39023,4985436000,2344
39139,4940011000,2345
30017,509748000,2346
40129,156039000,2347
40149,268605000,2348
27085,1943544000,2349
31179,461870000,2350
31183,126161000,2351
32017,176968000,2352
32021,239049000,2353
32027,309849000,2354
37003,870291000,2355
35005,2284589000,2356
30021,426063000,2357
49031,71342000,2358
18019,5599922000,2359
38043,146091000,2360
29083,772270000,2361
39041,11603927000,2362
46037,233393000,2363
47061,258379000,2364
47069,708766000,2365
47071,1012825000,2366
29097,5953910000,2367
32029,1973889000,2368
39027,2402110000,2369
21091,890825000,2370
12081,15345924000,2371
41037,354933000,2372
48121,33075853000,2373
48133,927290000,2374
48269,105658000,2375
48327,52820000,2376
28101,519477000,2377
29117,625144000,2378
29121,661989000,2379
46027,606911000,2380
17055,1239468000,2381
16081,378492000,2382
5079,266600000,2383
20201,271348000,2384
20205,371199000,2385
48447,90317000,2386
29139,364643000,2387
47103,1144749000,2388
31121,452249000,2389
31125,144973000,2390
46135,1272618000,2391
5127,271523000,2392
13199,686344000,2393
21211,1725812000,2394
40091,390862000,2395
19037,740524000,2396
55141,4242070000,2397
30079,48255000,2398
38019,411713000,2399
38021,412065000,2400
47027,185361000,2401
47047,1196004000,2402
55027,3917352000,2403
21015,12250301000,2404
21087,179298000,2405
20167,336140000,2406
27035,3013414000,2407
18033,2645908000,2408
18039,16193156000,2409
36015,4135080000,2410
48305,258179000,2411
13091,512607000,2412
46033,241998000,2413
36109,6432476000,2414
40085,482897000,2415
37071,8161493000,2416
21019,3902256000,2417
12011,114760834000,2418
13119,899836000,2419
19149,1557708000,2420
47023,406380000,2421
8007,567800000,2422
38083,49064000,2423
20127,209536000,2424
20129,146835000,2425
20133,668689000,2426
17013,117355000,2427
12015,5695832000,2428
27017,1423442000,2429
31163,107356000,2430
29141,508828000,2431
29145,2111263000,2432
46031,90693000,2433
36039,2519817000,2434
47083,167729000,2435
55133,31294780000,2436
21009,1565778000,2437
29205,179346000,2438
29211,378678000,2439
48331,710143000,2440
48363,1121960000,2441
36041,247048000,2442
36093,9325033000,2443
28077,356574000,2444
22089,7921606000,2445
22093,3260477000,2446
20187,183966000,2447
23009,2596628000,2448
27049,3217395000,2449
13129,2396442000,2450
29007,1039252000,2451
42015,4337040000,2452
46029,1560865000,2453
28097,220297000,2454
38009,456182000,2455
38011,222630000,2456
29215,571545000,2457
29219,862671000,2458
18045,507981000,2459
27065,442924000,2460
21035,1442867000,2461
21053,343413000,2462
28111,312833000,2463
29045,169405000,2464
29073,516789000,2465
54077,745858000,2466
35041,731173000,2467
44005,6068506000,2468
37073,192242000,2469
38013,199107000,2470
19051,289334000,2471
5035,1996479000,2472
51760,25149082000,2473
53023,179694000,2474
20003,270403000,2475
20047,175035000,2476
20119,266599000,2477
20157,232938000,2478
50015,1228737000,2479
40059,251349000,2480
31063,91495000,2481
41029,9978542000,2482
16011,1532330000,2483
38069,236400000,2484
39005,1858667000,2485
17095,1975008000,2486
21157,1468620000,2487
40139,1756916000,2488
48137,82817000,2489
48217,1049557000,2490
48299,774274000,2491
18011,3306307000,2492
20121,1022888000,2493
31143,276494000,2494
32005,2716912000,2495
31087,128184000,2496
31117,25210000,2497
42109,1703791000,2498
23005,22618159000,2499
17035,1219105000,2500
17039,1275776000,2501
20041,750845000,2502
20137,263377000,2503
42025,2537855000,2504
20179,160385000,2505
26151,1393900000,2506
17079,526222000,2507
51021,237342000,2508
40109,62584361000,2509
40083,760311000,2510
40137,1578275000,2511
29123,323596000,2512
29187,1845904000,2513
41041,2181832000,2514
17155,410954000,2515
18023,1623539000,2516
18063,6842523000,2517
18145,2056535000,2518
26161,25616343000,2519
38041,95427000,2520
40063,569682000,2521
35023,229728000,2522
37157,3149814000,2523
37195,4627348000,2524
31181,252709000,2525
37151,4533912000,2526
17101,569448000,2527
12003,637613000,2528
53003,820751000,2529
19011,929464000,2530
31007,44944000,2531
40025,206627000,2532
40147,5282407000,2533
41053,2205882000,2534
13175,2025728000,2535
8123,19889946000,2536
27009,1895552000,2537
27057,758225000,2538
26069,970363000,2539
18135,830443000,2540
31027,445459000,2541
31043,1617888000,2542
55045,1851327000,2543
46025,169446000,2544
17117,1398881000,2545
56009,1681990000,2546
42077,24157030000,2547
49053,6550055000,2548
18153,997634000,2549
19123,996463000,2550
21117,8250674000,2551
29186,668169000,2552
31099,376867000,2553
21105,169052000,2554
13247,4076865000,2555
17077,2794751000,2556
18183,1589178000,2557
27007,1928639000,2558
19015,1036139000,2559
31045,295342000,2560
29229,380675000,2561
30041,833265000,2562
31005,23360000,2563
12043,328180000,2564
39015,888038000,2565
35025,7708283000,2566
38031,257295000,2567
13147,906847000,2568
5097,142650000,2569
6105,534617000,2570
8107,2006516000,2571
12103,54482577000,2572
13017,601668000,2573
51183,399162000,2574
13071,1648617000,2575
41063,371465000,2576
39029,3310778000,2577
48027,17215074000,2578
19065,837503000,2579
19093,568470000,2580
13033,3271005000,2581
48375,8717344000,2582
48461,4022789000,2583
48495,1581830000,2584
19119,903009000,2585
17087,260088000,2586
27079,1155607000,2587
42087,1783739000,2588
20007,223186000,2589
20117,620825000,2590
19121,438135000,2591
19151,586272000,2592
19179,1794987000,2593
27039,776321000,2594
27063,757094000,2595
48415,1677683000,2596
27111,2599028000,2597
27165,581531000,2598
19107,372829000,2599
20207,93230000,2600
21061,185909000,2601
38079,422194000,2602
48193,273030000,2603
48433,157313000,2604
48505,642245000,2605
13297,2697554000,2606
19033,2739043000,2607
17201,15214631000,2608
19059,1017504000,2609
19183,1202894000,2610
20075,225421000,2611
1011,272268000,2612
39113,30843316000,2613
18167,4839472000,2614
37067,27360149000,2615
19063,451231000,2616
27115,757907000,2617
13231,342117000,2618
26021,8088750000,2619
39141,2978602000,2620
48059,325258000,2621
55033,1902842000,2622
28045,1750618000,2623
27143,495250000,2624
20039,145001000,2625
27105,1470252000,2626
19177,255155000,2627
20011,706086000,2628
55087,13270517000,2629
39063,5718342000,2630
39149,3374853000,2631
28079,530371000,2632
29155,510785000,2633
54053,838793000,2634
27149,705412000,2635
36023,2000286000,2636
1003,7223316000,2637
1109,1402060000,2638
4015,6005148000,2639
5091,1446957000,2640
55017,2921724000,2641
55019,1499811000,2642
38047,125782000,2643
38049,259722000,2644
47171,628440000,2645
26059,1599086000,2646
28139,626586000,2647
26029,1231784000,2648
26111,5650311000,2649
35059,198387000,2650
39085,11857149000,2651
35031,2720919000,2652
41071,3900381000,2653
27025,1687777000,2654
12085,8191985000,2655
40029,156464000,2656
28009,269340000,2657
33011,28838608000,2658
36001,34051063000,2659
23029,1167178000,2660
50023,3900571000,2661
1127,2014641000,2662
2164,110912000,2663
29059,297418000,2664
29063,356360000,2665
36007,10126159000,2666
28131,384234000,2667
29049,424259000,2668
48099,1795287000,2669
22027,448231000,2670
24037,7721512000,2671
26047,1862639000,2672
29217,960902000,2673
4019,48387560000,2674
56043,398925000,2675
20005,727644000,2676
46013,2323527000,2677
46017,115846000,2678
31049,89328000,2679
55109,4197508000,2680
55137,712967000,2681
56025,6305893000,2682
40049,1253748000,2683
51800,3987228000,2684
17045,875434000,2685
50001,1755115000,2686
47007,213915000,2687
26113,503693000,2688
26129,617999000,2689
36037,2725757000,2690
50013,198436000,2691
38073,311399000,2692
46069,84813000,2693
56021,5806740000,2694
31185,835244000,2695
33019,1734183000,2696
19193,5502890000,2697
55115,1426210000,2698
1031,1508238000,2699
1123,1457366000,2700
35049,7013692000,2701
47011,4713051000,2702
31107,417820000,2703
21233,556168000,2704
53069,103646000,2705
55095,1736231000,2706
55125,1063285000,2707
41013,909167000,2708
36005,51848797000,2709
36055,49467395000,2710
48319,139211000,2711
48359,282801000,2712
48425,1262549000,2713
54029,1287065000,2714
28119,113806000,2715
55053,966192000,2716
19039,442006000,2717
12091,12766457000,2718
36035,2138098000,2719
39109,4670842000,2720
31085,62394000,2721
31147,421729000,2722
28057,576145000,2723
29037,2743775000,2724
47051,1242281000,2725
16017,1618302000,2726
20099,943373000,2727
31017,228607000,2728
40015,853047000,2729
19091,491166000,2730
29209,739667000,2731
28081,5188521000,2732
55047,718014000,2733
55055,3991561000,2734
5087,364015000,2735
8087,1784958000,2736
39093,10843668000,2737
46053,170306000,2738
46102,343059000,2739
48393,449424000,2740
36089,5091593000,2741
38025,730147000,2742
35035,2965124000,2743
6029,50261412000,2744
6071,104106853000,2745
8063,443231000,2746
54009,1076829000,2747
31135,317841000,2748
17001,3851892000,2749
51071,557246000,2750
